ingredient,product_name,indication,report_type,report_date,era
에노시타빈,에노론주(에노시타빈),용액용동결건조분말주사제,공급중단,2021-12-16,~2022-12-31
에팔레스타트,이케이에팔레스타트정50밀리그램(에팔레스타트),필름코팅정,공급중단,2021-12-16,~2022-12-31
비스무트시트르산염칼륨,데놀정(비스무트시트르산염칼륨),필름코팅정,공급부족,2021-12-15,~2022-12-31
이필리무맙,"여보이주50밀리그램/10밀리리터(이필리무맙, 유전자재조합)",용액주사제,공급부족,2021-12-14,~2022-12-31
황산살부타몰서방성과립,살부트론서방캡슐4밀리그램(황산살부타몰),"서방성캡슐제, 펠렛",공급중단,2021-12-09,~2022-12-31
황산살부타몰서방성과립,살부트론서방캡슐8밀리그램(황산살부타몰),"서방성캡슐제, 펠렛",공급중단,2021-12-09,~2022-12-31
"시프로플록사신,시프로플록사신염산염수화물",씨프로유로서방정1000밀리그람,서방성다층정,공급중단,2021-12-07,~2022-12-31
"시프로플록사신,시프로플록사신염산염수화물",씨프로유로서방정500밀리그람,서방성다층정,공급중단,2021-12-07,~2022-12-31
설파살라진,살라진정(설파살라진),장용성필름코팅정,공급중단,2021-12-02,~2022-12-31
프로글루메타신말레산염,한올아푸록산정300밀리그램(프로글루메타신말레산염),필름코팅정,공급중단,2021-12-01,~2022-12-31
독세핀염산염,사일원정6밀리그램(독세핀염산염),나정,공급중단,2021-12-01,~2022-12-31
독세핀염산염,사일원정3밀리그램(독세핀염산염),나정,공급중단,2021-12-01,~2022-12-31
"암로디핀캄실산염,로사르탄칼륨",코자엑스큐정10/50밀리그램,필름코팅정,공급부족,2021-11-29,~2022-12-31
"암로디핀캄실산염,로사르탄칼륨",코자엑스큐정5/100밀리그램,필름코팅정,공급부족,2021-11-29,~2022-12-31
"암로디핀캄실산염,로사르탄칼륨",코자엑스큐정5/50밀리그램,필름코팅정,공급부족,2021-11-29,~2022-12-31
폴리트로핀베타,"퓨레곤펜주(폴리트로핀베타,재조합난포자극호르몬)",용액주사제,공급부족,2021-11-29,~2022-12-31
올라파립,린파자캡슐50밀리그램(올라파립),"경질캡슐제, 산제",공급중단,2021-11-24,~2022-12-31
메페남산,유한폰탈정500밀리그람(메페남산),필름코팅정,공급중단,2021-11-23,~2022-12-31
메페남산,폰탈캡슐250mg(메페남산),"경질캡슐제, 산제",공급중단,2021-11-23,~2022-12-31
파클리탁셀,아브락산주(파클리탁셀),현탁액용동결건조분말주사제,공급부족,2021-11-15,~2022-12-31
설프로스톤,나라돌주500(설프로스톤),용액용동결건조분말주사제,공급부족,2021-11-09,~2022-12-31
벤다작리신수화물,벤다라인정(벤다작리신수화물),필름코팅정,공급중단,2021-11-01,~2022-12-31
"펠로디핀,메토프롤롤숙신산염",로지맥스서방정,서방성필름코팅정,공급중단,2021-10-29,~2022-12-31
달테파린나트륨,프라그민주10000IU/ml(달테파린나트륨),용액주사제,공급중단,2021-10-29,~2022-12-31
사람혈액응고제8인자,그린에이트에스디주(건조농축사람혈액응고제VIII인자),용액용동결건조분말주사제,공급중단,2021-10-28,~2022-12-31
플루복사민말레이트,듀미록스정100밀리그램(플루복사민말레이트),필름코팅정,공급중단,2021-10-26,~2022-12-31
"폐렴구균다당류(혈청형 1, 4, 5, 6B, 7F, 9V, 14, 18C, 19F, 23F)-NTHi 단백질 D, 파상풍톡소이드, 디프테리아톡소이드 접합체 [균주: S. pneumoniae주](규격:혈청형별 각각 별규)",신플로릭스(폐렴구균 단백질 D(NTHi) 접합백신) 프리필드시린지,현탁액주사제,공급부족,2021-10-26,~2022-12-31
"파상풍톡소이드(균주명:Massachusetts주),디프테리아톡소이드(균주명:Mass8주),백일해톡소이드(균주명:Tohama주, 1상),불활화백일해균선모적혈구응집소(균주명:Tohama주, 1상),불활화백일해균69kDa외막단백질(균주명:Tohama주, 1상),불활화폴리오바이러스제1형(바이러스주명:Mahoney주),불활화폴리오바이러스제2형(바이러스주명:MEF-1주),불활화폴리오바이러스제3형(바이러스주명:Saukett주),헤모필루스인플루엔자비형협막다당류와파상풍톡소이드의접합체(균주명:Haemophilus influenzae,S20752주)","인판릭스아이피브이힙주(흡착 디프테리아, 파상풍 톡소이드, 정제 백일해, 개량 불활화 폴리오 및 헤모필루스 인플루엔자 비형·파상풍 톡소이드 접합 혼합백신)",현탁액주사제,공급부족,2021-10-26,~2022-12-31
A형간염바이러스항원(균주명:HM175주),하브릭스주(A형간염백신),현탁액주사제,공급부족,2021-10-26,~2022-12-31
플루다라빈포스페이트,플루다라정(플루다라빈포스페이트),필름코팅정,공급중단,2021-10-26,~2022-12-31
"불활화 폴리오 바이러스제2형(균주명:MEF-1주),파상풍톡소이드(균주명:Massachusetts주),디프테리아톡소이드(균주명:Mass8주),백일해톡소이드(균주명:Tohama주, 1상),불활화백일해균선모적혈구응집소(균주명:Tohama주, 1상),불활화백일해균69kDa외막단백질(균주명:Tohama주, 1상),불활화 폴리오 바이러스제1형(균주명:Mahoney주),불활화 폴리오 바이러스제3형(균주명:Saukett주)","인판릭스아이피브이프리필드시린지(흡착 디프테리아, 파상풍 톡소이드, 정제 백일해 및 개량 불활화 폴리오 혼합백신)",현탁액주사제,공급부족,2021-10-26,~2022-12-31
"약독홍역생바이러스(바이러스주: Schwarz strain),약독유행성이하선염생바이러스(바이러스주: RIT4385 strain),약독풍진생바이러스(바이러스주: Wistar RA 27/3 strain)","프리오릭스주(홍역,유행성이하선염및풍진혼합생바이러스백신)",용액용동결건조분말주사제,공급부족,2021-10-26,~2022-12-31
약독 사람 로타 생바이러스 (바이러스주: RIX4414주),로타릭스 프리필드(경구용 약독화 로타 생바이러스 백신),경구용액제,공급부족,2021-10-26,~2022-12-31
"수막구균 A군 올리고당과 디프테리아 CRM197 단백질 접합체,수막구균 C군 올리고당과 디프테리아 CRM197 단백질 접합체,수막구균 W135군 올리고당과 디프테리아 CRM197 단백질 접합체,수막구균 Y군 올리고당과 디프테리아 CRM197 단백질 접합체","멘비오[(수막구균 A,C,W135,Y)- CRM197단백 접합 백신]",용액용분말주사제,공급부족,2021-10-26,~2022-12-31
"인유두종바이러스-16 L1 (숙주: Trichoplusia ni Hi-5 Rix4446, 벡터: rBaculo4449),인유두종바이러스-18 L1 (숙주: Trichoplusia ni Hi-5 Rix4446, 벡터: rBaculo4450)",서바릭스프리필드시린지[인유두종바이러스백신(유전자재조합)],현탁액주사제,공급부족,2021-10-26,~2022-12-31
플루복사민말레이트,듀미록스정50밀리그램(플루복사민말레이트),필름코팅정,공급중단,2021-10-26,~2022-12-31
"파상풍톡소이드(균주명:Massachusetts주),디프테리아톡소이드(균주명:Mass8주),백일해톡소이드(균주명:Tohama주, 1상),불활화백일해균선모적혈구응집소(균주명:Tohama주, 1상),불활화백일해균69kDa외막단백질(균주명:Tohama주, 1상)","부스트릭스프리필드시린지(성인용 흡착디프테리아, 파상풍 톡소이드 및 정제백일해 혼합 백신)",현탁액주사제,공급부족,2021-10-26,~2022-12-31
"노르에티스테론아세테이트,에스트라디올반수화물",에스디올하프정,필름코팅정,공급중단,2021-10-25,~2022-12-31
"파시레오타이드 파모산염
",시그니포라르주사60밀리그램(파시레오타이드파모산염),서방성현탁액용분말주사제,공급중단,2021-10-25,~2022-12-31
"파시레오타이드 파모산염
",시그니포라르주사20밀리그램(파시레오타이드파모산염),서방성현탁액용분말주사제,공급중단,2021-10-25,~2022-12-31
"파시레오타이드 파모산염
",시그니포라르주사40밀리그램(파시레오타이드파모산염),서방성현탁액용분말주사제,공급중단,2021-10-25,~2022-12-31
트라마돌염산염,트리돌솔루블정50mg(트라마돌염산염),발포정,공급중단,2021-10-21,~2022-12-31
락티톨수화물,유한락티톨산,산제,공급부족,2021-10-15,~2022-12-31
락티톨수화물,포탈락산(락티톨수화물),산제,공급부족,2021-10-15,~2022-12-31
"디드로게스테론,에스트라디올반수화물(미분화)","페모스톤정1/10(에스트라디올반수화물(미분화), 디드로게스테론)",필름코팅정,공급중단,2021-10-13,~2022-12-31
"디드로게스테론,에스트라디올반수화물(미분화)","페모스톤정2/10(에스트라디올반수화물(미분화), 디드로게스테론)",필름코팅정,공급중단,2021-10-13,~2022-12-31
"디드로게스테론,에스트라디올반수화물(미분화)","페모스톤콘티정(에스트라디올반수화물(미분화), 디드로게스테론)",필름코팅정,공급중단,2021-10-13,~2022-12-31
리바비린,중헌리바비린캡슐200밀리그램,"경질캡슐제, 산제",공급중단,2021-10-07,~2022-12-31
폴리네이트칼슘,"나이린정15밀리그램(폴리네이트칼슘)(수출명:KunyrinTabs,LitacorTabs)(수출용)",나정,공급중단,2021-10-07,~2022-12-31
"아스코르브산,시트르산아연삼수화물",레덕손더블액션발포정,발포정,공급중단,2021-10-01,~2022-12-31
알카프타딘,라스타카프트점안액0.25%(알카프타딘),점안용액제,공급중단,2021-09-30,~2022-12-31
페니토인나트륨,삼진페니토인나트륨주사250밀리그램,용액주사제,공급중단,2021-09-30,~2022-12-31
초산마페나이드,설파마이론퍼5%토피컬솔루션산(초산마페나이드),산제,공급중단,2021-09-29,~2022-12-31
파클리탁셀,아브락산주(파클리탁셀),현탁액용동결건조분말주사제,공급부족,2021-09-27,~2022-12-31
티로트로핀(TSH)알파,타이로젠주(티로트로핀알파),용액용동결건조분말주사제,공급부족,2021-09-15,~2022-12-31
졸미트립탄,조믹정2.5밀리그램(졸미트립탄),필름코팅정,공급부족,2021-09-13,~2022-12-31
히프로멜로스,아이필에이치디주(히프멜로오스),점안주사제,공급중단,2021-09-09,~2022-12-31
보리코나졸,보리코주200밀리그램(보리코나졸),용액용동결건조분말주사제,공급중단,2021-09-09,~2022-12-31
"시트르산칼슘수화물,농축콜레칼시페롤 과립",헬씨캄에스정,나정,공급중단,2021-09-08,~2022-12-31
디프로피온산알클로메타손,알타손크림0.05%(디프로피온산알클로메타손),피부크림제,공급중단,2021-09-07,~2022-12-31
밀리논,프리마코주(밀리논),용액주사제,공급부족,2021-09-02,~2022-12-31
세프피라미드나트륨,유한세프피란주0.5그램(세프피라미드나트륨),용액용분말주사제,공급중단,2021-08-30,~2022-12-31
"인유두종바이러스 6형 L1 단백질,인유두종바이러스 11형 L1 단백질,인유두종바이러스 16형 L1 단백질,인유두종바이러스 18형 L1 단백질,인유두종바이러스 31형 L1 단백질,인유두종바이러스 33형 L1 단백질,인유두종바이러스 45형 L1 단백질,인유두종바이러스 52형 L1 단백질,인유두종바이러스 58형 L1 단백질","가다실9프리필드시린지[인유두종바이러스9가(6,11,16,18,31,33,45,52,58형)백신(유전자재조합)] ",현탁액주사제,공급부족,2021-08-30,~2022-12-31
세프피라미드나트륨,유한세프피란주1그램(세프피라미드나트륨),용액용분말주사제,공급중단,2021-08-30,~2022-12-31
타우로리딘,삼성타우로리딘주,용액주사제,공급중단,2021-08-27,~2022-12-31
"겐타마이신황산염,스트렙토마이신황산염",옵티졸지에스액,장기보존용액제,공급중단,2021-08-24,~2022-12-31
"에피네프린,리도카인염산염수화물",자이레스테신에이주,용액주사제,공급중단,2021-08-20,~2022-12-31
벤다작리신수화물,벤다라인정250밀리그램(벤다작리신수화물),필름코팅정,공급중단,2021-08-09,~2022-12-31
파클리탁셀,아브락산주(파클리탁셀),현탁액용동결건조분말주사제,공급부족,2021-08-04,~2022-12-31
결합형에스트로겐,프레미나정0.625밀리그램(결합형에스트로겐),필름코팅정,공급중단,2021-08-02,~2022-12-31
결합형에스트로겐,프레미나정0.3밀리그램(결합형에스트로겐),필름코팅정,공급중단,2021-08-02,~2022-12-31
프레가발린,리리카CR서방정330밀리그램(프레가발린),서방성필름코팅정,공급부족,2021-08-02,~2022-12-31
자가 지방유래 중간엽줄기세포,큐피스템주 (자가 지방유래 중간엽줄기세포)(수출명 : HEALSTEM),용액주사제,공급중단,2021-07-30,~2022-12-31
"인슐린라이스프로(숙주:EㆍcoliㆍK12RV308,벡터:pHKY694)","휴마로그카트리지주100단위/mL(인슐린라이스프로,유전자재조합)",용액주사제,공급중단,2021-07-28,~2022-12-31
프란루카스트수화물,오논드라이시럽(프란루카스트수화물),건조시럽용 과립제,공급중단,2021-07-28,~2022-12-31
프란루카스트수화물,오논드라이시럽(프란루카스트수화물),건조시럽용 과립제,공급중단,2021-07-28,~2022-12-31
프란루카스트수화물,오논드라이시럽(프란루카스트수화물),건조시럽용 과립제,공급중단,2021-07-28,~2022-12-31
프란루카스트수화물,오논드라이시럽(프란루카스트수화물),건조시럽용 과립제,공급중단,2021-07-28,~2022-12-31
니스타틴,피엠에스니스타틴시럽(니스타틴),액상시럽제,공급중단,2021-07-27,~2022-12-31
밀리논,프리마코주(밀리논),용액주사제,공급부족,2021-07-27,~2022-12-31
메노트로핀,아이브이에프엠주150아이유(메노트로핀),용액용동결건조분말주사제,공급중단,2021-07-27,~2022-12-31
메노트로핀,아이브이에프엠주75아이유(메노트로핀)(수출명:엘지아이브이에프엠주),용액용동결건조분말주사제,공급중단,2021-07-27,~2022-12-31
"디엘페닐알라닌,수퍼옥사이드디스무타제",엔도필정,필름코팅정,공급중단,2021-07-19,~2022-12-31
