segment_type,segment_value,model,N,ACTUAL_SUM,PREDICTION_SUM,MAE,RMSE,RMSLE,MAPE,SMAPE,WAPE,BIAS,BIAS_PCT,ZERO_ACTUAL_RATE
item_group_id_candidate,DISINFECT,temporal_ensemble_pred,817,5652.0,4444.368035453539,2.59793133476052,37.12451574236638,0.32946186187435966,76.51510151689483,186.13548056673218,37.55325372433377,-1.4781296995672732,-21.366453725167393,90.08567931456548
item_group_id_candidate,DISINFECT,predicted_usage,817,5652.0,4444.368035453539,2.59793133476052,37.12451574236638,0.32946186187435966,76.51510151689483,186.13548056673218,37.55325372433377,-1.4781296995672732,-21.366453725167393,90.08567931456548
item_group_id_candidate,DISINFECT,stock_model_b_news_pred,817,5652.0,5067.383622508013,2.6517200818697386,33.06429301096205,0.4124716054289981,95.871357368635,186.46299860697306,38.33077329949711,-0.7155647215324197,-10.34353109504577,90.08567931456548
item_group_id_candidate,DISINFECT,baseline_rolling_mean_3_pred,817,5652.0,4235.50000014,2.671766692949816,38.972991026991686,0.32829425391454736,106.95865056121986,103.56278854514917,38.620548268577494,-1.733782129571603,-25.061924979830142,90.08567931456548
item_group_id_candidate,DISINFECT,stock_model_d_module_c_pred,817,5652.0,5002.773174551246,2.674210253162649,33.47783237047184,0.42353817486941037,98.16055883345558,186.47746040831217,38.65587007844806,-0.7946472771710577,-11.48667419406855,90.08567931456548
item_group_id_candidate,DISINFECT,stock_model_a_usage_only_pred,817,5652.0,4004.893258756998,2.709955010420817,40.39306961781529,0.2828066207084858,58.25104653528641,186.81535100615469,39.17256269486566,-2.016042522941253,-29.14201594555913,90.08567931456548
item_group_id_candidate,DISINFECT,stock_model_a_usage_tweedie_pred,817,5652.0,4901.737689020939,2.7420432605107674,34.76539766784586,0.425196107497095,95.41314220663075,186.34366913573976,39.636400280206956,-0.9183137221285927,-13.274280095170932,90.08567931456548
item_group_id_candidate,DISINFECT,baseline_last_month_pred,817,5652.0,4910.0,2.744186046511628,31.489657527698682,0.34393586863635356,99.86797536089337,100.42345596112008,39.667374380750175,-0.9082007343941249,-13.128096249115357,90.08567931456548
item_group_id_candidate,DISINFECT,baseline_same_month_last_year_pred,817,5652.0,4948.0,2.7931456548347615,31.52481488428397,0.3622119832102349,111.09275971494668,102.18921260362472,40.375088464260436,-0.8616891064871481,-12.455767869780608,90.08567931456548
item_group_id_candidate,DISINFECT,baseline_expanding_mean_pred,817,5652.0,3830.9933412,2.858887002937577,34.22874283425476,0.3378057446734068,116.31831189626458,105.02708096120799,41.32538360580326,-2.2288943192166464,-32.21880146496815,90.08567931456548
item_group_id_candidate,FUEL,baseline_expanding_mean_pred,69,2545.52,2378.670304,9.518506898550726,26.133144235701373,0.36034336343253365,93.90973133039955,34.035833754555775,25.80128916685,-2.418111536231885,-6.5546409378044475,72.46376811594203
item_group_id_candidate,FUEL,baseline_last_month_pred,69,2545.52,2776.74,9.742898550724638,23.258449983869816,0.3374554769676009,89.30230910858515,33.24353051104447,26.409535183381,3.351014492753623,9.083409283761267,72.46376811594203
item_group_id_candidate,FUEL,baseline_same_month_last_year_pred,69,2545.52,2776.74,9.742898550724638,23.258449983869816,0.3374554769676009,89.30230910858515,33.24353051104447,26.409535183381,3.351014492753623,9.083409283761267,72.46376811594203
