물품코드,물품명,sample_size,raw_median_days,credibility,review_period_days
W622802990,듀얼엑스정5/160mg_(1정)((주)마더스제약)-1정,14,89.0,0.8137030369094728,91.4
W622803000,듀얼엑스정5/80mg_(1정)((주)마더스제약)-1정,6,102.0,0.6517988434649009,102.0
W622803030,울디엠캡슐_(1캡슐)((주)마더스제약)-1캡슐,16,110.5,0.8331036212313633,109.1
W622803050,에살탄정80mg(발사르탄)_(80mg/1정)((주)마더스제약)-1정,7,166.0,0.6859185028929208,145.9
W622803110,이지텐션정(암로디핀베실산염2.5수화물)_(3.74mg/1정)((주)마더스제약)-1정,5,191.0,0.609362685123064,156.2
W622803120,메틸론정4mg(메틸프레드니솔론)_(4mg/1정)((주)마더스제약)-1정,196,117.0,0.9839095941610324,116.8
W622803140,목시클란정375mg(아목시실린-클라불란산칼륨)_(1정)((주)마더스제약)-1정,65,98.0,0.953005201840745,98.2
W622803140,목시클란정375mg(아목시실린클라불란산칼륨)_(1정)((주)마더스제약)-1정,170,98.0,0.981494249098023,98.1
W622803150,목시클란정625mg(아목시실린-클라불란산칼륨)_(1정)((주)마더스제약)-1정,16,105.0,0.8331036212313633,104.5
W622803150,목시클란정625mg(아목시실린클라불란산칼륨)_(1정)((주)마더스제약)-1정,56,105.0,0.9458613612367869,104.8
W622803170,메모릴엠정(콜린알포세레이트)_(0.4g/1정)((주)마더스제약)-1정,16,85.0,0.8331036212313633,87.8
W622803260,마더스아스피린장용정100mg(아스피린)_(0.1g/1정)((주)마더스제약)-1정,27,61.0,0.8938830384045754,65.4
W622803320,사포그릴엠정(사포그릴레이트염산염)_(0.1g/1정)((주)마더스제약)-1정,20,48.5,0.8618722942040995,55.9
W622803340,트윈다운정80/5밀리그램_(1정)((주)마더스제약)-1정,12,99.5,0.7891988132134214,100.0
W622803350,트윈다운정40/5밀리그램_(1정)((주)마더스제약)-1정,44,104.5,0.9320988441598115,104.3
W622803450,탐술엠캡슐0.2밀리그램(탐스로신염산염)_(0.2mg/1캡슐)((주)마더스제약)-1캡슐,7,50.0,0.6859185028929208,66.3
W622803460,레바엠정(레바미피드)_(0.1g/1정)((주)마더스제약)-1정,14,63.5,0.8137030369094728,70.7
W622803470,세비엠에이치씨티정5/40/12.5밀리그램_(1정)((주)마더스제약)-1정,20,77.5,0.8618722942040995,80.9
W622803480,세비엠에이치씨티정10/40/12.5밀리그램_(1정)((주)마더스제약)-1정,5,120.0,0.609362685123064,113.0
W622803490,세비엠에이치씨티정5/20/12.5밀리그램_(1정)((주)마더스제약)-1정,7,100.0,0.6859185028929208,100.6
W622803500,사포그릴엠SR정300밀리그램(사르포그렐레이트염산염)_(0.3g/1정)((주)마더스제약)-1정,15,66.0,0.8239361571668503,72.3
W622803620,브로나제장용정(브로멜라인)_(0.1g/1정)((주)마더스제약)-1정,129,109.0,0.9757551764491549,108.8
W622803650,아세트엠8시간이알서방정650밀리그램(아세트아미노펜)_(0.65g/1정)((주)마더스제약)-1정,28,82.0,0.8972836460548829,84.1
W622803910,에페릴엠SR서방정(에페리손염산염)_(75mg/1정)((주)마더스제약)-1정,19,70.0,0.8556518088714926,74.6
W622804040,로수틴엠정5mg(로수바스타틴칼슘)_(5.2mg/1정)((주)마더스제약)-1정,14,109.0,0.8137030369094728,107.7
W622804130,리마프로엠정(리마프로스트알파덱스)_(0.16667mg/1정)((주)마더스제약)-1정,5,109.0,0.609362685123064,106.3
W622804310,로수엠젯정10/5밀리그램_(1정)((주)마더스제약)-1정,17,97.0,0.841363653406724,97.8
W622804330,로수엠젯정10/10밀리그램_(1정)((주)마더스제약)-1정,44,67.5,0.9320988441598115,69.8
W622804530,아토엠젯정10/10밀리그램_(1정)((주)마더스제약)-1정,16,76.5,0.8331036212313633,80.8
W622804550,메모엠연질캡슐(콜린알포세레이트)_(0.4g/1캡슐)((주)마더스제약)-1캡슐,57,83.0,0.9467605950938577,84.0
W622804720,테네글립정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)((주)마더스제약)-1정,222,77.0,0.9857672350021246,77.4
W622804730,테네글립엠서방정20/1000밀리그램_(1정)((주)마더스제약)-1정,55,67.0,0.9449312286832277,68.9
W622804740,테네글립엠서방정10/750밀리그램_(1정)((주)마더스제약)-1정,22,72.0,0.8728325080109757,75.8
W622804750,테네글립엠서방정10/500밀리그램_(1정)((주)마더스제약)-1정,74,75.0,0.958483494343459,76.1
W622804760,텔미엠정40밀리그램(텔미사르탄)_(40mg/1정)((주)마더스제약)-1정,5,92.0,0.609362685123064,95.9
W622805000,다파글리엠정10밀리그램(다파글리플로진프로판디올수화물)_(12.3mg/1정)((주)마더스제약)-1정,19,85.0,0.8556518088714926,87.5
W622805010,다파글리엠정5밀리그램(다파글리플로진프로판디올수화물)_(6.15mg/1정)((주)마더스제약)-1정,26,70.0,0.8902495546430217,73.5
W622805411,알지에액(알긴산나트륨)_(1.25g/25mL)((주)마더스제약)-25mL/포,11,52.0,0.7743591917034056,63.3
W623005180,알마겐정500밀리그램(알마게이트)_(0.5g/1정)(한국신텍스제약(주))-1정,5,118.0,0.609362685123064,111.7
W623005210,엔티텔미정40밀리그램(텔미사르탄)_(40mg/1정)(한국신텍스제약(주))-1정,8,97.5,0.713948244582345,98.8
W623005320,아스트라셋정_(1정)(한국신텍스제약(주))-1정,19,80.0,0.8556518088714926,83.2
W623006170,모사엔티정5밀리그램(모사프리드시트르산염수화물)_(5.29mg/1정)(한국신텍스제약(주))-1정,32,120.5,0.9089542037691648,118.8
W623006790,칼시맥스500정_(1정)(한국신텍스제약(주))-1정,23,110.0,0.8776852485244809,109.0
W624900411,릴레스타트점안액0.05%(에피나스틴염산염)_(2.5mg/5mL)(한국애브비(주))-5mL/병,7,74.0,0.6859185028929208,82.8
W625200050,스토큐어정(레바미피드)_(0.1g/1정)((주)화이트생명과학)-1정,25,91.0,0.8863584253658293,92.3
W625200090,이모딘정(파모티딘)_(20mg/1정)((주)화이트생명과학)-1정,23,129.0,0.8776852485244809,125.7
W625200120,로사탄정(로사르탄칼륨)((주)화이트제약)-1정,25,65.0,0.8863584253658293,69.2
W625200120,로사탄정(로사르탄칼륨)_(50mg/1정)((주)화이트생명과학)-1정,32,51.0,0.9089542037691648,55.6
W625200130,아트로드정(아토르바스타틴칼슘)_(10.36mg/1정)((주)화이트생명과학)-1정,60,70.5,0.9492875703603969,72.1
W625200220,이트라펜정_(1정)((주)화이트생명과학)-1정,6,26.5,0.6517988434649009,52.8
W625200230,아세로낙정(아세클로페낙)_(0.1g/1정)((주)화이트생명과학)-1정,6,29.0,0.6517988434649009,54.4
W625200240,아트크렐정(클로피도그렐황산염)_(97.875mg/1정)((주)화이트생명과학)-1정,7,71.0,0.6859185028929208,80.7
W625200290,로사탄플러스정_(1정)((주)화이트생명과학)-1정,5,70.0,0.609362685123064,82.5
W625200300,유로신서방정0.2밀리그램(탐스로신염산염)_(0.2mg/1정)((주)화이트생명과학)-1정,39,71.0,0.9240546926609362,73.4
W625200430,옥타디핀정(암로디핀베실산염)((주)화이트제약)-1정,10,98.5,0.757272044090506,99.3
W625200430,옥타디핀정(암로디핀베실산염)_(6.944mg/1정)((주)화이트생명과학)-1정,35,69.0,0.9161034064033742,71.8
W625200500,바사탄정80밀리그램(발사르탄)_(80mg/1정)((주)화이트생명과학)-1정,117,91.0,0.9733348347747954,91.3
W625200510,바사탄정160밀리그램(발사르탄)_(0.16g/1정)((주)화이트생명과학)-1정,59,85.0,0.948472327374514,85.9
W625200600,바사탄플러스정160/12.5밀리그램_(1정)((주)화이트생명과학)-1정,17,71.0,0.841363653406724,75.9
W625200610,바사탄플러스정80/12.5밀리그램_(1정)((주)화이트생명과학)-1정,43,89.0,0.9306292905670618,89.9
W625200640,발사핀정5/160밀리그램_(1정)((주)화이트생명과학)-1정,25,71.0,0.8863584253658293,74.5
W625200650,발사핀정5/80밀리그램_(1정)((주)화이트생명과학)-1정,24,71.0,0.8821812393179619,74.7
W625200770,이트라펜세미정_(1정)((주)화이트생명과학)-1정,5,115.0,0.609362685123064,109.9
W625200780,아트로드정20밀리그램(아토르바스타틴칼슘삼수화물)_(21.69mg/1정)((주)화이트생명과학)-1정,9,91.0,0.7373849397414085,93.9
W625200900,하비카정5/40밀리그램_(1정)((주)화이트생명과학)-1정,5,48.0,0.609362685123064,69.1
W625201110,화이트렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정)((주)화이트생명과학)-1정,8,100.0,0.713948244582345,100.6
W625201180,니자액스캡슐150밀리그램(니자티딘)_(0.15g/1캡슐)((주)화이트생명과학)-1캡슐,14,181.5,0.8137030369094728,166.7
W625201220,피나진정5밀리그램(피나스테리드)_(5mg/1정)((주)화이트생명과학)-1정,21,85.0,0.8675788022781872,87.3
W625201280,넥세라정20밀리그램(에스오메프라졸마그네슘이수화물)_(21.69mg/1정)((주)화이트생명과학)-1정,12,82.5,0.7891988132134214,86.6
W625201780,텔민스타정40/5밀리그램_(1정)((주)화이트생명과학)-1정,40,50.0,0.9258124704761524,53.9
W625201800,텔민스타정80/5밀리그램_(1정)((주)화이트생명과학)-1정,11,33.0,0.7743591917034056,48.6
W625201970,하이메트정15/850밀리그램_(1정)((주)화이트생명과학)-1정,6,71.0,0.6517988434649009,81.8
W625202110,아트로드플러스정10/10밀리그램_(1정)((주)화이트생명과학)-1정,18,36.5,0.8488446318075722,46.4
W625500150,셀로디핀정(암로디핀베실산염)(셀티스팜(주))-1정,35,85.0,0.9161034064033742,86.4
W625500150,셀로디핀정(암로디핀베실산염)_(6.944mg/1정),46,98.0,0.9348587567742591,98.3
W625500150,셀로디핀정(암로디핀베실산염)_(6.944mg/1정)((주)텔콘알에프제약)-1정,98,90.0,0.9683287909294214,90.4
W625500150,셀로디핀정(암로디핀베실산염)_(6.944mg/1정)(주)텔콘알에프제약,5,96.0,0.609362685123064,98.3
W625500260,셀티스파모티딘정20밀리그램(파모티딘)_(20mg/1정)((주)텔콘알에프제약)-1정,633,82.0,0.9949618557779246,82.1
W625500280,셀피리드정(글리메피리드)(셀티스팜(주))-1정,18,80.0,0.8488446318075722,83.3
W625500280,셀피리드정(글리메피리드)_(2mg/1정)((주)텔콘알에프제약)-1정,25,179.0,0.8863584253658293,170.2
W625500290,셀리손정(에페리손염산염)(셀티스팜(주))-1정,95,92.0,0.9673612908760492,92.3
W625500290,셀리손정(에페리손염산염)_(50mg/1정),193,91.0,0.9836635701291301,91.2
W625500290,셀리손정(에페리손염산염)_(50mg/1정)((주)텔콘알에프제약)-1정,93,92.0,0.9666827687748625,92.3
W625500310,셀티브캡슐200밀리그램(세레콕시브)(셀티스팜(주))-1캡슐,61,83.0,0.9500774184626258,83.9
W625500310,셀티브캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐)((주)텔콘알에프제약)-1캡슐,35,110.0,0.9161034064033742,109.3
W625500320,셀티스셀자탄정(로사르탄칼륨)(셀티스팜(주))-1정,16,76.0,0.8331036212313633,80.3
W625800370,그리아틴연질캡슐(콜린알포세레이트)_(0.4g/1캡슐)(메딕스제약(주))-1캡슐,5,114.0,0.609362685123064,109.3
W625801010,파모린정(파모티딘)_(20mg/1정)(메딕스제약(주))-1정,15,88.0,0.8239361571668503,90.5
W625900040,비리어드정(테노포비르디소프록실푸마르산염)_(0.3g/1정)(길리어드사이언스코리아(유))-1정,5,120.0,0.609362685123064,113.0
W625900120,베믈리디정(테노포비르알라페나미드헤미푸마르산염)_(28.04mg/1정)(길리어드사이언스코리아(유))-1정,5,92.0,0.609362685123064,95.9
W626000034,옵티레이320주사(이오버솔)_(101.7g/150mL)(이미징솔루션코리아(주))-150mL/병,13,33.0,0.8022069811890467,46.6
W626500110,베스타제정(동아제약(주))-1정(보훈급여),28,148.5,0.8972836460548829,143.7
W626500120,베스타제당의정(동아제약(주))-1정(보훈급여),10,158.0,0.757272044090506,144.4
W626500140,베스타제포르테정(1정)(동아제약(주))-1정,9,130.0,0.7373849397414085,122.6
W626500891,챔프시럽(아세트아미노펜)(016g/5mL)(동아제약(주))-5mL/포,30,164.0,0.903470391690336,158.0
W626500960,투리온정(베포타스틴베실산염)_(10mg/1정)(동아제약(주))-1정,58,80.5,0.9476304447654137,81.6
W626700161,아드반탄크림(메틸프레드니솔론아세포네이트)_(15mg/15g)(레오파마(유))-15g/개,18,86.5,0.8488446318075722,88.8
W626700171,아드반탄연고(메틸프레드니솔론아세포네이트)_(15mg/15g)(레오파마(유))-15g/개,18,101.5,0.8488446318075722,101.6
W627500090,티지피시메티딘정_(0.2g/1정)(해태에이치티비(주))-1정,775,114.0,0.9958811716512894,114.0
W627500101,반질크림(우레아)(12g/60g)(해태에이치티비(주))-60g/개,144,152.0,0.9782256878235492,150.9
W628800010,휴사드정(모사프리드시트르산염이수화물)((주)휴비스트제약)-1정,15,101.0,0.8239361571668503,101.2
W628800020,메프나정(메틸프레드니솔론)((주)휴비스트제약)-1정,10,99.5,0.757272044090506,100.1
W628800070,휴메틴정(시메티딘)((주)휴비스트제약)-1정,25,105.0,0.8863584253658293,104.7
W628800100,알티리진정(레보세티리진염산염)((주)휴비스트제약)-1정,65,98.0,0.953005201840745,98.2
W628800110,휴로피진정(레보드로프로피진)((주)휴비스트제약)-1정,28,99.0,0.8972836460548829,99.3
W628800110,휴로피진정(레보드로프로피진)_(60mg/1정)((주)휴비스트제약)-1정,8,100.5,0.713948244582345,100.9
W628800160,탐스폰서방정 (탐스로신염산염)_(0.2mg/1정)((주)휴비스트제약)-1정,7,56.0,0.6859185028929208,70.4
W628800280,베로핀정5mg (암로디핀베실산염)((주)휴비스트제약)-1정,115,88.0,0.9728836677531338,88.4
W628800320,휴리손정(에페리손염산염)((주)휴비스트제약)-1정,51,99.0,0.9408675096457326,99.2
W628800340,휴스타정10mg(아토르바스타틴칼슘삼수화물)((주)휴비스트제약)-1정,63,93.0,0.9515855329501971,93.4
W628800570,에스티렌정(애엽95%에탄올연조엑스(20→1))((주)휴비스트제약)-1정,42,98.5,0.9290947200941254,98.7
W628800640,칼리돈정50단위(칼리디노게나제)((주)휴비스트제약)-1정,10,49.5,0.757272044090506,62.2
W628800710,팜티딘정(파모티딘)((주)휴비스트제약)-1정,26,98.5,0.8902495546430217,98.9
W628800960,텔사로핀정40/5밀리그램_(1정)((주)휴비스트제약)-1정,68,98.0,0.9549851725213799,98.2
W628801630,휴도스캡슐(에르도스테인)_(0.3g/1캡슐)((주)휴비스트제약)-1캡슐,14,131.5,0.8137030369094728,126.0
W628900030,플루란캡슐(플루코나졸)((주)이든파마)-1캡슐,6,58.5,0.6517988434649009,73.6
W628900070,리메드정2mg(글리메피리드)((주)이든파마)-1정,8,103.5,0.713948244582345,103.1
W628900070,리메드정2mg(글리메피리드)_(2mg/1정)((주)이든파마)-1정,11,32.0,0.7743591917034056,47.8
W628900100,테라조정(테라조신염산염수화물)((주)이든파마)-1정,7,154.0,0.6859185028929208,137.7
W628900100,테라조정(테라조신염산염수화물)_(2.374mg/1정)((주)이든파마)-1정,6,55.0,0.6517988434649009,71.4
W628900110,이든암브록솔염산염정(암브록솔염산염)((주)이든파마)-1정,9,103.0,0.7373849397414085,102.7
W628900130,액토피스정(피오글리타존염산염)((주)이든파마)-1정,6,112.5,0.6517988434649009,108.8
W628900240,레바미정(레바미피드)((주)이든파마)-1정,15,88.0,0.8239361571668503,90.5
W628900240,레바미정(레바미피드)_(0.1g/1정)((주)이든파마)-1정,21,84.0,0.8675788022781872,86.4
W628900350,파모텐정20밀리그램(파모티딘)((주)이든파마)-1정,18,56.5,0.8488446318075722,63.4
W628900370,메트폴정500mg(메트포르민염산염)((주)이든파마)-1정,6,87.0,0.6517988434649009,92.2
W628900410,쎄렉스타캡슐200mg(세레콕시브)_(0.2g/1캡슐)((주)이든파마)-1캡슐,27,44.0,0.8938830384045754,50.2
W628900440,리피엔정10밀리그램(아토르바스타틴칼슘삼수화물)((주)이든파마)-1정,36,98.0,0.91824333662659,98.3
W628900440,리피엔정10밀리그램(아토르바스타틴칼슘삼수화물)_(10.85mg/1정)((주)이든파마)-1정,26,36.0,0.8902495546430217,43.2
W628900450,리피엔정20밀리그램(아토르바스타틴칼슘삼수화물)_(21.7mg/1정)((주)이든파마)-1정,5,50.0,0.609362685123064,70.3
W628900460,유디바캡슐_(1캡슐)((주)이든파마)-1캡슐,6,102.5,0.6517988434649009,102.3
W628900670,칼레인정(칼리디노게나제)((주)이든파마)-1정,35,85.0,0.9161034064033742,86.4
W628900710,에스로핀정2.5mg(에스암로디핀베실산염)((주)이든파마)-1정,11,75.0,0.7743591917034056,81.1
W628900710,에스로핀정2.5mg(에스암로디핀베실산염)_(3.74mg/1정)((주)이든파마)-1정,29,35.0,0.900473070559491,41.7
W628900790,디핀스정80/5mg_(1정)((주)이든파마)-1정,7,73.0,0.6859185028929208,82.1
W628900820,디핀스정40/5mg_(1정)((주)이든파마)-1정,17,64.0,0.841363653406724,70.0
W628900940,에나스정(에피나스틴염산염)_(10mg/1정)((주)이든파마)-1정,13,90.0,0.8022069811890467,92.4
W628901050,사포그정(사르포그렐레이트염산염)_(0.1g/1정)((주)이든파마)-1정,14,35.0,0.8137030369094728,47.5
W628901150,바이제타정10/10_(1정)((주)이든파마)-1정,17,56.0,0.841363653406724,63.3
W628901250,인티진정(레보세티리진염산염)_(5mg/1정)((주)이든파마)-1정,12,93.5,0.7891988132134214,95.3
W628901260,실로린정_(1정)((주)이든파마)-1정,15,111.0,0.8239361571668503,109.4
W628901370,이티민정40밀리그램(은행엽건조엑스)_(40mg/1정)((주)이든파마)-1정,7,119.0,0.6859185028929208,113.7
W628901580,로자딘플러스정_(1정)((주)이든파마)-1정,21,91.0,0.8675788022781872,92.5
W628901590,에페노서방정(에페리손염산염)_(75mg/1정)((주)이든파마)-1정,6,128.0,0.6517988434649009,118.9
W628901970,에브젯정10/10밀리그램_(1정)((주)이든파마)-1정,20,68.0,0.8618722942040995,72.7
W629701480,오코도렐정(클로피도그렐황산염)_(97.875mg/1정)((주)오스코리아제약)-1정,22,82.5,0.8728325080109757,85.0
W629701510,오코바스타정20밀리그램(아토르바스타틴칼슘삼수화물)_(21.7mg/1정)((주)오스코리아제약)-1정,6,72.0,0.6517988434649009,82.4
W640000471,바난건조시럽50밀리그램(역가)/5ml(세프포독심프록세틸)_(2g/200mL)(에이치케이이노엔(주))-200(1)mL/병,8,94.5,0.713948244582345,96.6
W640000650,비타메진캡슐50밀리그램(1캡슐)(에이치케이이노엔(주))-1캡슐,157,115.0,0.9799925836057052,114.7
W640001061,이노엔0.9%생리식염주사액_(0.45g/50mL)(에이치케이이노엔(주))-50mL/백,5,92.0,0.609362685123064,95.9
W640001071,이노엔0.9%생리식염주사액_(0.9g/100mL)(에이치케이이노엔(주))-100mL/백,16,63.5,0.8331036212313633,69.9
W640001081,이노엔0.9%생리식염주사액_(4.5g/500mL)(에이치케이이노엔(주))-500mL/백,15,65.0,0.8239361571668503,71.5
W640001091,이노엔0.9%생리식염주사액_(9g/1000mL)(에이치케이이노엔(주))-1000mL/백,9,93.0,0.7373849397414085,95.4
W640001151,(급여)이노엔10%후라바솔주_(250mL)(에이치케이이노엔(주))-250mL/백,7,53.0,0.6859185028929208,68.4
W640001361,이노엔5%포도당주사액_(2.5g/50mL)(에이치케이이노엔(주))-50mL/백,5,38.0,0.609362685123064,63.0
W640001391,이노엔5%포도당주사액_(25g/500mL)(에이치케이이노엔(주))-500mL/백,9,93.0,0.7373849397414085,95.4
W640001622,이노엔레보플록사신주_(0.51246g/100mL/백)(에이치케이이노엔(주))-100mL/백,5,93.0,0.609362685123064,96.5
W640001700,이노엔비타메진캡슐(1캡슐)(에이치케이이노엔(주))-1캡슐,18,145.0,0.8488446318075722,138.5
W640006031,이노엔0.9%생리식염주사액_(2.25g/250mL)(에이치케이이노엔(주))-250mL/백,6,58.0,0.6517988434649009,73.3
W640006580,엑스원정5/160밀리그램_(1정)(에이치케이이노엔(주))-1정,9,65.0,0.7373849397414085,74.7
W640006890,오마프원페리주_(500mL)(에이치케이이노엔(주))-500mL/백,7,40.0,0.6859185028929208,59.5
W640007270,케이캡정50밀리그램(테고프라잔)_(50mg/1정)(에이치케이이노엔(주))-1정,51,106.0,0.9408675096457326,105.8
W640007291,아세트펜 프리믹스 주 - 100mL/백 (acetaminophen 1g),16,36.0,0.8331036212313633,47.0
W640007291,아세트펜프리믹스주(아세트아미노펜)(1g/100mL)(에이치케이이노엔(주))-100mL/백,13,21.0,0.8022069811890467,37.0
W640007800,케이캡정25밀리그램(테고프라잔)_(25mg/1정)(에이치케이이노엔(주))-1정,12,27.0,0.7891988132134214,42.8
W640902270,아세필린캡슐(아세브로필린)((주)일화)-1캡슐,5,175.0,0.609362685123064,146.5
W640902300,올메잘탄정20밀리그램(올메사탄메독소밀)((주)일화)-1정,7,81.0,0.6859185028929208,87.6
W640902330,글루폴민정2/500밀리그램((주)일화)-1정,42,85.5,0.9290947200941254,86.7
W640902330,글루폴민정2/500밀리그램_(1정)((주)일화)-1정,15,98.0,0.8239361571668503,98.7
W640902350,프랄린캡슐75밀리그램(프레가발린)_(75mg/1캡슐)((주)일화)-1캡슐,6,102.0,0.6517988434649009,102.0
W640902390,클리델정(클로피도그렐황산염)((주)일화)-1정,16,88.5,0.8331036212313633,90.8
W640902400,돔페리움엠정(돔페리돈말레산염)(㈜일화)-1정,15,189.0,0.8239361571668503,173.7
W640902440,록스로펜정(록소프로펜나트륨수화물)((주)일화)-1정,15,45.0,0.8239361571668503,55.0
W640902450,레티정(레보세티리진염산염)((주)일화)-1정,13,182.0,0.8022069811890467,166.2
W640902450,레티정(레보세티리진염산염)_(5mg/1정)((주)일화)-1정,7,57.0,0.6859185028929208,71.1
W640902470,메치손정(메틸프레드니솔론)((주)일화)-1정,42,177.0,0.9290947200941254,171.7
W640902480,아로딥정(암로디핀베실산염)((주)일화)-1정,70,155.5,0.9562149968961727,153.2
W640902490,아토타틴정10밀리그램(아토르바스타틴칼슘)((주)일화)-1정,47,80.0,0.9361562542690812,81.4
W640902600,아스피드정(아스피린)((주)일화)-1정,10,94.0,0.757272044090506,95.9
W640902620,타무로신캡슐(탐스로신염산염)_(0.2mg/1캡슐)((주)일화)-1캡슐,12,65.5,0.7891988132134214,73.2
W640902660,암로탄정5/80밀리그램_(1정)((주)일화)-1정,22,47.5,0.8728325080109757,54.4
W640902680,암로탄정5/160밀리그램_(1정)((주)일화)-1정,7,84.0,0.6859185028929208,89.7
W640902720,마이피나정(피나스테리드)((주)일화)-1정,42,59.5,0.9290947200941254,62.5
W640902720,마이피나정(피나스테리드)_(5mg/1정)((주)일화)-1정,25,53.0,0.8863584253658293,58.6
W640902790,아토타틴정20밀리그램(아토르바스타틴칼슘)((주)일화)-1정,21,91.0,0.8675788022781872,92.5
W640902810,올딥정5/40밀리그램((주)일화)-1정,8,56.5,0.713948244582345,69.5
W640902940,쎄콕시브캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐)((주)일화)-1캡슐,7,85.0,0.6859185028929208,90.3
W640903010,스트렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정)((주)일화)-1정,12,115.5,0.7891988132134214,112.7
W640903050,글리이틴연질캡슐(콜린알포세레이트)_(0.4g/1캡슐)((주)일화)-1캡슐,11,91.0,0.7743591917034056,93.5
W640903110,솔리프정5mg(솔리페나신숙신산염)_(5mg/1정)((주)일화)-1정,10,35.5,0.757272044090506,51.6
W640903250,에제스타정10/10((주)일화)-1정,10,42.5,0.757272044090506,56.9
W640903320,텔로디탄정80/5mg_(1정)((주)일화)-1정,7,77.0,0.6859185028929208,84.9
W640903420,텔로디탄정40/5mg_(1정)((주)일화)-1정,17,76.0,0.841363653406724,80.1
W640903490,에스아로딥정2.5밀리그램(에스암로디핀베실산염2.5수화물)_(3.74mg/1정)((주)일화)-1정,12,41.5,0.7891988132134214,54.3
W640903650,라베르정10밀리그램(라베프라졸나트륨)_(10mg/1정)((주)일화)-1정,6,52.5,0.6517988434649009,69.7
W640903750,올딥에이치씨티정5/20/12.5밀리그램_(1정)((주)일화)-1정,12,34.0,0.7891988132134214,48.3
W640903760,올딥에이치씨티정5/40/12.5밀리그램_(1정)((주)일화)-1정,13,35.0,0.8022069811890467,48.3
W640903830,진고그린정80밀리그램(은행엽건조엑스)_(80mg/1정)((주)일화)-1정,5,58.0,0.609362685123064,75.2
W640903860,텔카디정40밀리그램(텔미사르탄)_(40mg/1정)((주)일화)-1정,9,50.0,0.7373849397414085,63.7
W640903910,텔카디플러스정40/12.5밀리그램_(1정)((주)일화)-1정,16,73.5,0.8331036212313633,78.3
W640903980,에페릭손SR서방정(에페리손염산염)_(75mg/1정)((주)일화)-1정,9,145.0,0.7373849397414085,133.7
W640904140,오메로연질캡슐(오메가-3-산에틸에스테르90)_(1g/1캡슐)((주)일화)-1캡슐,12,128.5,0.7891988132134214,122.9
W640904190,아토에정10/10밀리그램_(1정)((주)일화)-1정,5,134.0,0.609362685123064,121.5
W640904230,브로나인장용정(브로멜라인)_(0.1g/1정)((주)일화)-1정,18,105.5,0.8488446318075722,105.0
W640904310,테네글로엠서방정20/1000밀리그램_(1정)((주)일화)-1정,7,112.0,0.6859185028929208,108.9
W640904320,테네글로정20밀리그램(테네리글립틴염산염수화물)_(26mg/1정)((주)일화)-1정,7,161.0,0.6859185028929208,142.5
W640904380,다파글루정10밀리그램(다파글리플로진프로판디올수화물)_(12.3mg/1정)((주)일화)-1정,23,89.0,0.8776852485244809,90.6
W640904460,"다파글루엠서방정10/500밀리그램(다파글리플로진프로판디올수화물,메트포르민염산염)_(1정)((주)일화)-1정",7,99.0,0.6859185028929208,99.9
W641100101,비판텐연고(덱스판테놀)(15g/30g)(바이엘코리아(주))-30g/개,6,191.5,0.6517988434649009,160.3
W641100331,카네스텐크림(클로트리마졸)_(0.2g/20g)(바이엘코리아(주))-20g/개,1229,112.0,0.9973987337648269,112.0
W641100332,카네스텐크림(클로트리마졸)_(1g/100g)(바이엘코리아(주))-100g/개,39,101.0,0.9240546926609362,101.1
W641100333,카네스텐크림(클로트리마졸)_(0.15g/15g)(바이엘코리아(주))-15g/개,8,139.5,0.713948244582345,128.8
W641100334,카네스텐크림(클로트리마졸)_(0.1g/10g)(바이엘코리아(주))-10g/개,55,163.0,0.9449312286832277,159.6
W641105740,자렐토정15밀리그램(리바록사반)_(15mg/1정)(바이엘코리아(주))-1정,5,98.0,0.609362685123064,99.6
W641500011,글루오렌지100액(포도당)_(50.7g/150mL)(맥널티제약(주))-150mL/병,8,104.0,0.713948244582345,103.4
W641502390,맥세비카정5/40밀리그램_(1정)(맥널티제약(주))-1정,5,131.0,0.609362685123064,119.7
W641502480,아클라온정625밀리그램(아목시실린클라불란산칼륨(4:1))_(1정)(맥널티제약(주))-1정,6,149.5,0.6517988434649009,133.0
W641503090,엠로디핀정(암로디핀베실산염)_(6.944mg/1정)(맥널티제약(주))-1정,5,29.0,0.609362685123064,57.5
W641600400,닥터베아제정(1정)((주)대웅제약)-1정,31,117.0,0.9062924580124634,115.6
W641600780,대웅알벤다졸정(04g/1정)((주)대웅제약)-1정,20,213.0,0.8618722942040995,197.7
W641600840,대웅우루사연질캡슐(1캡슐)((주)대웅제약)-1캡슐,28,95.0,0.8972836460548829,95.7
W641602431,토브라점안액(토브라마이신)_(15mg/5mL)((주)대웅제약)-5mL/병,153,110.0,0.979480247157212,109.8
W641602921,대웅아지트로마이신건조시럽(아지트로마이신)_(0.6g/15mL)((주)대웅제약)-15(1)mL/병,15,17.0,0.8239361571668503,32.0
W641602940,임팩타민파워정(1정)((주)대웅제약)-1정,88,97.0,0.96485627221121,97.2
W641604640,다이아벡스엑스알서방정1000밀리그램(메트포르민염산염)_(1g/1정),75,91.0,0.9590143600114873,91.5
